Loc Abbr,Loc Desc,Heart Disease Mortality per 100k,Gender,Race/Ethnicity
NE,Dodge County,381.9,Male,Overall
NE,Douglas County,386.2,Male,Overall
NE,Dundy County,367.8,Male,Overall
NE,Fillmore County,371.6,Male,Overall
NE,Franklin County,444.1,Male,Overall
NE,Frontier County,332.2,Male,Overall
NE,Furnas County,485.5,Male,Overall
NE,Gage County,344,Male,Overall
NE,Garden County,337.4,Male,Overall
NE,Garfield County,392.1,Male,Overall
NE,Gosper County,349.5,Male,Overall
NE,Grant County,390.8,Male,Overall
NE,Greeley County,331.1,Male,Overall
NE,Hall County,366.7,Male,Overall
NE,Hamilton County,385.5,Male,Overall
NE,Harlan County,456.8,Male,Overall
NE,Hayes County,341.7,Male,Overall
NE,Hitchcock County,331.5,Male,Overall
NE,Holt County,386.4,Male,Overall
NE,Hooker County,524.3,Male,Overall
NE,Howard County,344.2,Male,Overall
NE,Jefferson County,373.8,Male,Overall
NE,Johnson County,340.8,Male,Overall
NE,Kearney County,395.4,Male,Overall
NE,Keith County,341,Male,Overall
NE,Keya Paha County,421.6,Male,Overall
NE,Kimball County,349.2,Male,Overall
NE,Knox County,390.9,Male,Overall
NE,Lancaster County,352.1,Male,Overall
NE,Lincoln County,341,Male,Overall
NE,Logan County,339.7,Male,Overall
NE,Loup County,435.2,Male,Overall
NE,McPherson County,321.7,Male,Overall
NE,Madison County,494,Male,Overall
NE,Merrick County,341.5,Male,Overall
NE,Morrill County,364,Male,Overall
NE,Nance County,321.3,Male,Overall
NE,Nemaha County,350.3,Male,Overall
NE,Nuckolls County,421.6,Male,Overall
NE,Otoe County,345.5,Male,Overall
NE,Pawnee County,363.7,Male,Overall
NE,Perkins County,354.6,Male,Overall
NE,Phelps County,379.3,Male,Overall
NE,Pierce County,372.6,Male,Overall
NE,Platte County,346,Male,Overall
NE,Polk County,360.6,Male,Overall
NE,Red Willow County,340.6,Male,Overall
NE,Richardson County,366.5,Male,Overall
NE,Rock County,451,Male,Overall
NE,Saline County,345,Male,Overall
NE,Sarpy County,367,Male,Overall
NE,Saunders County,371.5,Male,Overall
NE,Scotts Bluff County,390.9,Male,Overall
NE,Seward County,349.8,Male,Overall
NE,Sheridan County,393.7,Male,Overall
NE,Sherman County,356.9,Male,Overall
NE,Sioux County,393.7,Male,Overall
NE,Stanton County,350.8,Male,Overall
NE,Thayer County,384.6,Male,Overall
NE,Thomas County,257,Male,Overall
NE,Thurston County,436.7,Male,Overall
NE,Valley County,398,Male,Overall
NE,Washington County,383.5,Male,Overall
NE,Wayne County,407.2,Male,Overall
NE,Webster County,437.3,Male,Overall
NE,Wheeler County,375.9,Male,Overall
NE,York County,384,Male,Overall
NE,Adams County,273,Female,Overall
NE,Antelope County,258.1,Female,Overall
NE,Arthur County,339.6,Female,Overall
NE,Banner County,243.5,Female,Overall
NE,Blaine County,199.5,Female,Overall
NE,Boone County,230.5,Female,Overall
NE,Box Butte County,245.2,Female,Overall
NE,Boyd County,265.3,Female,Overall
NE,Brown County,274.1,Female,Overall
NE,Buffalo County,232.9,Female,Overall
NE,Burt County,241.4,Female,Overall
NE,Butler County,200.4,Female,Overall
NE,Cass County,207.6,Female,Overall
NE,Cedar County,256.2,Female,Overall
NE,Chase County,205.2,Female,Overall
NE,Cherry County,222.2,Female,Overall
NE,Cheyenne County,258.2,Female,Overall
NE,Clay County,251.8,Female,Overall
NE,Colfax County,224.2,Female,Overall
NE,Cuming County,236.3,Female,Overall
NE,Custer County,213.8,Female,Overall
NE,Dakota County,225.8,Female,Overall
NE,Dawes County,283.9,Female,Overall
NE,Dawson County,214.5,Female,Overall
NE,Deuel County,269.2,Female,Overall
NE,Dixon County,255,Female,Overall
NE,Dodge County,224.6,Female,Overall
NE,Douglas County,221.4,Female,Overall
NE,Dundy County,215.4,Female,Overall
NE,Fillmore County,265.6,Female,Overall
NE,Franklin County,280.9,Female,Overall
NE,Frontier County,212.2,Female,Overall
NE,Furnas County,240.4,Female,Overall
NE,Gage County,217,Female,Overall
NE,Garden County,284.9,Female,Overall
NE,Garfield County,231.6,Female,Overall
NE,Gosper County,221.3,Female,Overall
NE,Grant County,259,Female,Overall
NE,Greeley County,219.4,Female,Overall
NE,Hall County,211.4,Female,Overall
NE,Hamilton County,219.4,Female,Overall
NE,Harlan County,272.5,Female,Overall
NE,Hayes County,199.5,Female,Overall
NE,Hitchcock County,234,Female,Overall
NE,Holt County,257.1,Female,Overall
NE,Hooker County,267.6,Female,Overall
NE,Howard County,213.6,Female,Overall
NE,Jefferson County,275.8,Female,Overall
NE,Johnson County,192.4,Female,Overall
NE,Kearney County,261.3,Female,Overall
NE,Keith County,232.1,Female,Overall
NE,Keya Paha County,248.2,Female,Overall
NE,Kimball County,218.5,Female,Overall
NE,Knox County,252.8,Female,Overall
NE,Lancaster County,191,Female,Overall
NE,Lincoln County,207.2,Female,Overall
NE,Logan County,194.1,Female,Overall
NE,Loup County,256.4,Female,Overall
NE,McPherson County,209,Female,Overall
NE,Madison County,238.5,Female,Overall
NE,Merrick County,206.6,Female,Overall
NE,Morrill County,252.9,Female,Overall
NE,Nance County,215.1,Female,Overall
NE,Nemaha County,208,Female,Overall
NE,Nuckolls County,285.5,Female,Overall
NE,Otoe County,196.2,Female,Overall
NE,Pawnee County,214.4,Female,Overall
NE,Perkins County,215.8,Female,Overall
NE,Phelps County,236.7,Female,Overall
NE,Pierce County,256.1,Female,Overall
NE,Platte County,236.4,Female,Overall
NE,Polk County,217.9,Female,Overall
NE,Red Willow County,238.2,Female,Overall
NE,Richardson County,223.4,Female,Overall
NE,Rock County,305.2,Female,Overall
NE,Saline County,250.8,Female,Overall
NE,Sarpy County,224.1,Female,Overall
NE,Saunders County,213.9,Female,Overall
NE,Scotts Bluff County,223,Female,Overall
NE,Seward County,209.7,Female,Overall
NE,Sheridan County,256.8,Female,Overall
NE,Sherman County,228.5,Female,Overall
NE,Sioux County,241.5,Female,Overall
NE,Stanton County,242.8,Female,Overall
NE,Thayer County,302.9,Female,Overall
NE,Thomas County,144.5,Female,Overall
NE,Thurston County,236.6,Female,Overall
NE,Valley County,197.3,Female,Overall
NE,Washington County,224,Female,Overall
NE,Wayne County,264.5,Female,Overall
NE,Webster County,300.4,Female,Overall
NE,Wheeler County,236.6,Female,Overall
NE,York County,255.1,Female,Overall
NE,Adams County,362.4,Overall,White
NE,Antelope County,334.4,Overall,White
NE,Arthur County,346.9,Overall,White
NE,Banner County,316.1,Overall,White
NE,Blaine County,289.1,Overall,White
NE,Boone County,291.8,Overall,White
NE,Box Butte County,309.7,Overall,White
NE,Boyd County,330,Overall,White
NE,Brown County,383.3,Overall,White
NE,Buffalo County,292.6,Overall,White
NE,Burt County,316.8,Overall,White
NE,Butler County,269.1,Overall,White
NE,Cass County,278.3,Overall,White
NE,Cedar County,321.2,Overall,White
NE,Chase County,289.1,Overall,White
NE,Cherry County,269.3,Overall,White
NE,Cheyenne County,293.1,Overall,White
NE,Clay County,332.7,Overall,White
NE,Colfax County,282.6,Overall,White
NE,Cuming County,287.8,Overall,White
NE,Custer County,276.6,Overall,White
NE,Dakota County,294.2,Overall,White
NE,Dawes County,315.9,Overall,White
NE,Dawson County,277.8,Overall,White
NE,Deuel County,301.7,Overall,White
NE,Dixon County,317.1,Overall,White
NE,Dodge County,292.6,Overall,White
NE,Douglas County,292.5,Overall,White
NE,Dundy County,297.6,Overall,White
NE,Fillmore County,314.5,Overall,White
NE,Franklin County,358.9,Overall,White
NE,Frontier County,263.9,Overall,White
NE,Furnas County,353.3,Overall,White
NE,Gage County,278.1,Overall,White
NE,Garden County,305.2,Overall,White
NE,Garfield County,309.6,Overall,White
NE,Gosper County,301.1,Overall,White
NE,Grant County,332,Overall,White
NE,Greeley County,269,Overall,White
NE,Hall County,288.6,Overall,White
NE,Hamilton County,276.5,Overall,White
NE,Harlan County,356.4,Overall,White
NE,Hayes County,259.3,Overall,White
NE,Hitchcock County,285.9,Overall,White
NE,Holt County,322.4,Overall,White
NE,Hooker County,452,Overall,White
NE,Howard County,277.6,Overall,White
NE,Jefferson County,326.1,Overall,White
NE,Johnson County,262.6,Overall,White
NE,Kearney County,330.6,Overall,White
NE,Keith County,282.5,Overall,White
NE,Keya Paha County,327.5,Overall,White
NE,Kimball County,286,Overall,White
NE,Knox County,318.5,Overall,White
NE,Lancaster County,259.1,Overall,White
NE,Lincoln County,261.6,Overall,White
NE,Logan County,258.7,Overall,White
NE,Loup County,340.1,Overall,White
NE,McPherson County,247,Overall,White
NE,Madison County,362.2,Overall,White
NE,Merrick County,271.9,Overall,White
NE,Morrill County,306,Overall,White
NE,Nance County,263.4,Overall,White
NE,Nemaha County,279.9,Overall,White
NE,Nuckolls County,362.6,Overall,White
NE,Otoe County,268,Overall,White
NE,Pawnee County,287.8,Overall,White
NE,Perkins County,275.1,Overall,White
NE,Phelps County,300.4,Overall,White
NE,Pierce County,320.7,Overall,White
NE,Platte County,280.3,Overall,White
NE,Polk County,282.6,Overall,White
NE,Red Willow County,297.5,Overall,White
NE,Richardson County,291.8,Overall,White
NE,Rock County,372.4,Overall,White
NE,Saline County,297.6,Overall,White
NE,Sarpy County,290.4,Overall,White
NE,Saunders County,286.1,Overall,White
NE,Scotts Bluff County,299.1,Overall,White
NE,Seward County,289.2,Overall,White
NE,Sheridan County,307.7,Overall,White
NE,Sherman County,289.3,Overall,White
NE,Sioux County,305.1,Overall,White
NE,Stanton County,300.9,Overall,White
NE,Thayer County,344.1,Overall,White
NE,Thomas County,179.3,Overall,White
NE,Thurston County,329.2,Overall,White
NE,Valley County,297.5,Overall,White
NE,Washington County,293.7,Overall,White
NE,Wayne County,335.7,Overall,White
NE,Webster County,364.5,Overall,White
NE,Wheeler County,301.4,Overall,White
NE,York County,310.7,Overall,White
NE,Adams County,436.9,Male,White
NE,Antelope County,440.8,Male,White
NE,Arthur County,407.4,Male,White
NE,Banner County,403.9,Male,White
NE,Blaine County,424.2,Male,White
NE,Boone County,395.5,Male,White
NE,Box Butte County,384.5,Male,White
NE,Boyd County,396.7,Male,White
NE,Brown County,419.7,Male,White
NE,Buffalo County,375.4,Male,White
NE,Burt County,390.8,Male,White
NE,Butler County,349.3,Male,White
NE,Cass County,357.5,Male,White
NE,Cedar County,378.2,Male,White
NE,Chase County,379.2,Male,White
NE,Cherry County,388.7,Male,White
NE,Cheyenne County,331.3,Male,White
NE,Clay County,403.8,Male,White
NE,Colfax County,352.3,Male,White
NE,Cuming County,352.7,Male,White
NE,Custer County,353.2,Male,White
NE,Dakota County,376,Male,White
NE,Dawes County,387.4,Male,White
NE,Dawson County,356.6,Male,White
NE,Deuel County,333.7,Male,White
NE,Dixon County,467.1,Male,White
NE,Dodge County,384.7,Male,White
NE,Douglas County,388.9,Male,White
NE,Dundy County,380.4,Male,White
NE,Fillmore County,370.7,Male,White
NE,Franklin County,450.2,Male,White
NE,Frontier County,337.3,Male,White
NE,Furnas County,496.6,Male,White
NE,Gage County,349.6,Male,White
NE,Garden County,330,Male,White
NE,Garfield County,397.8,Male,White
NE,Gosper County,376.5,Male,White
NE,Grant County,391.2,Male,White
NE,Greeley County,332.6,Male,White
NE,Hall County,383.1,Male,White
NE,Hamilton County,395,Male,White
NE,Harlan County,464.7,Male,White
NE,Hayes County,340.5,Male,White
NE,Hitchcock County,333.5,Male,White
NE,Holt County,387.4,Male,White
NE,Hooker County,529.8,Male,White
NE,Howard County,355.4,Male,White
NE,Jefferson County,374.3,Male,White
NE,Johnson County,346.8,Male,White
NE,Kearney County,405.8,Male,White
NE,Keith County,335.8,Male,White
NE,Keya Paha County,409.1,Male,White
NE,Kimball County,361.7,Male,White
NE,Knox County,390.3,Male,White
NE,Lancaster County,357.8,Male,White
NE,Lincoln County,344.3,Male,White
NE,Logan County,337.9,Male,White
NE,Loup County,441.9,Male,White
NE,McPherson County,316.5,Male,White
NE,Madison County,502.9,Male,White
NE,Merrick County,350,Male,White
NE,Morrill County,369.2,Male,White
NE,Nance County,326.3,Male,White
NE,Nemaha County,356.7,Male,White
NE,Nuckolls County,426.9,Male,White
NE,Otoe County,351.6,Male,White
NE,Pawnee County,368.1,Male,White
NE,Perkins County,349.5,Male,White
NE,Phelps County,387.9,Male,White
NE,Pierce County,367.7,Male,White
NE,Platte County,358.1,Male,White
NE,Polk County,362.9,Male,White
NE,Red Willow County,345.6,Male,White
NE,Richardson County,367.2,Male,White
NE,Rock County,458.4,Male,White
NE,Saline County,350.1,Male,White
NE,Sarpy County,370.9,Male,White
NE,Saunders County,373.6,Male,White
NE,Scotts Bluff County,399.8,Male,White
NE,Seward County,355.6,Male,White
NE,Sheridan County,369.3,Male,White
NE,Sherman County,364.7,Male,White
NE,Sioux County,405.9,Male,White
NE,Stanton County,359.2,Male,White
NE,Thayer County,385.1,Male,White
NE,Thomas County,268.9,Male,White
NE,Thurston County,421.2,Male,White
NE,Valley County,402.2,Male,White
NE,Washington County,387.3,Male,White
NE,Wayne County,412.1,Male,White
NE,Webster County,441,Male,White
NE,Wheeler County,380.4,Male,White
NE,York County,383.1,Male,White
NE,Adams County,274.6,Female,White
NE,Antelope County,259.1,Female,White
NE,Arthur County,333.2,Female,White
NE,Banner County,244.6,Female,White
NE,Blaine County,197,Female,White
NE,Boone County,231.6,Female,White
NE,Box Butte County,248.7,Female,White
NE,Boyd County,267.6,Female,White
NE,Brown County,281.9,Female,White
NE,Buffalo County,238.9,Female,White
NE,Burt County,239.2,Female,White
NE,Butler County,203.7,Female,White
NE,Cass County,208.8,Female,White
NE,Cedar County,256,Female,White
NE,Chase County,216.7,Female,White
NE,Cherry County,253.7,Female,White
NE,Cheyenne County,259.9,Female,White
NE,Clay County,256.5,Female,White
NE,Colfax County,227.7,Female,White
NE,Cuming County,236.3,Female,White
NE,Custer County,217.5,Female,White
NE,Dakota County,231.4,Female,White
NE,Dawes County,288.1,Female,White
NE,Dawson County,218.2,Female,White
NE,Deuel County,272.3,Female,White
NE,Dixon County,260.4,Female,White
NE,Dodge County,223.3,Female,White
NE,Douglas County,220.9,Female,White
NE,Dundy County,227.4,Female,White
NE,Fillmore County,268.6,Female,White
NE,Franklin County,284.9,Female,White
NE,Frontier County,217.2,Female,White
NE,Furnas County,244.2,Female,White
NE,Gage County,220.1,Female,White
NE,Garden County,288.7,Female,White
NE,Garfield County,232.8,Female,White
NE,Gosper County,229.9,Female,White
NE,Grant County,261,Female,White
NE,Greeley County,221.6,Female,White
NE,Hall County,219,Female,White
NE,Hamilton County,227.3,Female,White
NE,Harlan County,275.1,Female,White
NE,Hayes County,202.1,Female,White
NE,Hitchcock County,238.3,Female,White
NE,Holt County,260.6,Female,White
NE,Hooker County,270.8,Female,White
NE,Howard County,218.1,Female,White
NE,Jefferson County,278.4,Female,White
NE,Johnson County,195.5,Female,White
NE,Kearney County,264.9,Female,White
NE,Keith County,233.4,Female,White
NE,Keya Paha County,270.7,Female,White
NE,Kimball County,222.2,Female,White
NE,Knox County,254.4,Female,White
NE,Lancaster County,194.4,Female,White
NE,Lincoln County,210.8,Female,White
NE,Logan County,195.8,Female,White
NE,Loup County,257.8,Female,White
NE,McPherson County,210.9,Female,White
NE,Madison County,240.6,Female,White
NE,Merrick County,211.2,Female,White
NE,Morrill County,254.1,Female,White
NE,Nance County,218.7,Female,White
NE,Nemaha County,211.3,Female,White
NE,Nuckolls County,289.6,Female,White
NE,Otoe County,199.2,Female,White
NE,Pawnee County,217.6,Female,White
NE,Perkins County,219.7,Female,White
NE,Phelps County,242.4,Female,White
NE,Pierce County,257.8,Female,White
NE,Platte County,238.5,Female,White
NE,Polk County,221.3,Female,White
NE,Red Willow County,242.6,Female,White
NE,Richardson County,226.9,Female,White
NE,Rock County,307,Female,White
NE,Saline County,252,Female,White
NE,Sarpy County,223.8,Female,White
NE,Saunders County,213.3,Female,White
NE,Scotts Bluff County,222.2,Female,White
NE,Seward County,212.4,Female,White
NE,Sheridan County,250.5,Female,White
NE,Sherman County,230.5,Female,White
NE,Sioux County,244.9,Female,White
NE,Stanton County,245.5,Female,White
NE,Thayer County,306.4,Female,White
NE,Thomas County,140.4,Female,White
NE,Thurston County,241.1,Female,White
NE,Valley County,198.5,Female,White
NE,Washington County,222.8,Female,White
NE,Wayne County,262.4,Female,White
NE,Webster County,304.7,Female,White
NE,Wheeler County,238.2,Female,White
NE,York County,257.4,Female,White
NE,Adams County,,Overall,Black
NE,Antelope County,,Overall,Black
NE,Arthur County,,Overall,Black
NE,Banner County,,Overall,Black
NE,Blaine County,,Overall,Black
NE,Boone County,,Overall,Black
NE,Box Butte County,,Overall,Black
NE,Boyd County,,Overall,Black
NE,Brown County,,Overall,Black
NE,Buffalo County,,Overall,Black
NE,Burt County,,Overall,Black
NE,Butler County,,Overall,Black
NE,Cass County,307.5,Overall,Black
NE,Cedar County,,Overall,Black
NE,Chase County,,Overall,Black
NE,Cherry County,,Overall,Black
NE,Cheyenne County,,Overall,Black
NE,Clay County,,Overall,Black
NE,Colfax County,,Overall,Black
NE,Cuming County,,Overall,Black
